URL,Address,Bedrooms,Bathrooms,Property Type,BER Rating,Price (€),lat,lon,nearest_park_km_y,nearest_beach_km_y,nearest_gym_km_y,nearest_supermarket_km_y,nearest_bus_stop_km_y,nearest_rail_station_km_y,nearest_tram_stop_km_y,nearest_park_name_y,nearest_beach_name_y,nearest_gym_name_y,nearest_supermarket_name_y,nearest_bus_stop_name_y,nearest_rail_station_name_y,nearest_tram_stop_name_y,bad_geocode,distance_to_city_centre_km,price_per_bedroom,energy_monthly_estimate,effective_monthly_cost,energy_estimate_available,effective_cost_display
https://www.daft.ie/for-rent/apartment-allendale-square-clonsilla-dublin-15/6214907,"Allendale Square, Clonsilla, Dublin 15",2.0,1.0,Apartment,C2,2400.0,53.3895685,-6.4271314,7.408,15.86,11.978,10.728,10.77,10.161,11.936,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,11.918993911339738,1200.0,192.0,2592.0,True,2592.0
https://www.daft.ie/for-rent/house-49-waterloo-road-dublin-4-ballsbridge-dublin-4/6204907,"49 Waterloo Road, Dublin 4, Ballsbridge, Dublin 4",5.0,3.0,House,BER Exempt,6500.0,53.3303366,-6.2450722,1.033,2.293,1.76,1.655,0.846,1.517,0.878,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.388719521756964,1300.0,,,False,6500.0
https://www.daft.ie/for-rent/apartment-waterville-hall-blanchardstown-dublin-15/6218398,"Waterville Hall, Blanchardstown, Dublin 15",2.0,2.0,Apartment,C1,2172.0,53.3919168,-6.3754317,4.937,12.972,8.554,7.626,7.674,7.478,8.989,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,8.959530057509365,1086.0,166.0,2338.0,True,2338.0
https://www.daft.ie/for-rent/apartment-slade-castle-avenue-saggart-co-dublin/6184868,"Slade Castle Avenue, Saggart, Co. Dublin",1.0,1.0,Studio,,1513.0,53.2785601,-6.4455871,11.608,16.598,14.033,12.937,13.916,12.738,13.675,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,14.637489699103716,1513.0,,,False,1513.0
https://www.daft.ie/for-rent/apartment-90a-south-circular-road-dublin-8-portobello-dublin-8/6158773,"90a South Circular Road, Dublin 8, Portobello, Dublin 8",2.0,2.0,Apartment,BER Exempt,2023.0,53.3322852,-6.2717633,1.067,4.076,1.227,1.372,0.984,2.065,0.956,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.090969937222113,1012.0,,,False,2023.0
https://www.daft.ie/for-rent/apartment-coldcut-park-clondalkin-clondalkin-dublin-22/6211331,"Coldcut Park, Clondalkin, Dublin 22",2.0,2.0,Apartment,C1,2150.0,53.3463449,-6.384766,3.823,11.72,8.098,7.646,7.66,6.178,8.254,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,8.27073841740846,1075.0,166.0,2316.0,True,2316.0
https://www.daft.ie/for-rent/apartment-dartry-house-dartry-dublin-6/6159485,"Dartry House, Dartry, Dublin 6",1.0,1.0,House,BER Exempt,2650.0,53.3077172,-6.2622129,3.396,4.178,3.812,1.461,2.833,4.14,2.426,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,4.6811178193878415,2650.0,,,False,2650.0
https://www.daft.ie/for-rent/apartment-smithfield-market-smithfield-dublin-7/6165300,"Smithfield Market, Smithfield, Dublin 7",2.0,2.0,Apartment,B3,3000.0,53.3482499,-6.2783247,1.696,4.97,1.232,1.525,1.209,0.9,1.187,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Heuston Station,Abbey Street Luas,False,1.2087699587064482,1500.0,141.0,3141.0,True,3141.0
https://www.daft.ie/for-rent/apartment-carrington-santry-dublin-9/6212896,"Carrington, Santry, Dublin 9",2.0,2.0,Apartment,D1,2350.0,53.4029426,-6.2509002,5.981,8.616,1.523,4.824,4.869,5.637,6.021,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,5.941993083587623,1175.0,248.0,2598.0,True,2598.0
https://www.daft.ie/for-rent/apartment-smithfield-market-smithfield-dublin-7/6216943,"Smithfield Market, Smithfield, Dublin 7",2.0,1.0,Apartment,D2,2750.0,53.3482499,-6.2783247,1.696,4.97,1.232,1.525,1.209,0.9,1.187,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Heuston Station,Abbey Street Luas,False,1.2087699587064482,1375.0,286.0,3036.0,True,3036.0
https://www.daft.ie/for-rent/apartment-grove-park-rathmines-dublin-6/6214018,"Grove Park, Rathmines, Dublin 6",3.0,1.0,Apartment,BER Exempt,3000.0,53.3291709,-6.2674421,1.147,3.775,1.457,0.955,0.814,2.106,0.614,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.342348134869355,1000.0,,,False,3000.0
https://www.daft.ie/for-rent/griffith-wood-griffith-avenue-drumcondra-dublin-9/3523580,Griffith Wood Griffith Avenue Drumcondra Dublin 9,1.0,1.0,Studio,A3,2100.0,53.37151,-6.2342541,3.694,4.96,2.159,2.765,2.764,2.295,3.04,Merrion Square Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,2.96898077127534,2100.0,64.0,2164.0,True,2164.0
https://www.daft.ie/for-rent/studio-apartment--grove-park-rathmines-dublin-6/6213871,"Grove Park, Rathmines, Dublin 6",2.0,1.0,Studio,BER Exempt,1700.0,53.3291709,-6.2674421,1.147,3.775,1.457,0.955,0.814,2.106,0.614,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.342348134869355,850.0,,,False,1700.0
https://www.daft.ie/for-rent/apartment-pakenham-house-spencer-dock-dublin-1/6196115,"Pakenham House, Spencer Dock, Dublin 1",2.0,2.0,House,B2,2700.0,53.3501731,-6.2379245,1.388,2.955,1.896,2.612,1.486,0.641,1.503,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,1.48575490716879,1350.0,115.0,2815.0,True,2815.0
https://www.daft.ie/for-rent/apartment-wellington-road-dublin-4-ballsbridge-dublin-4/6214281,"Wellington Road, Dublin 4, Ballsbridge, Dublin 4",2.0,1.0,Apartment,C3,2977.0,53.3280736,-6.2417262,1.337,2.071,2.096,1.597,1.153,1.801,1.104,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.712394127177588,1488.0,217.0,3194.0,True,3194.0
https://www.daft.ie/for-rent/apartment-kinvara-park-dublin-7/6204444,"Kinvara Park, Dublin 7",3.0,1.0,Apartment,BER Exempt,2600.0,53.3689604,-6.3188051,1.54,8.434,4.765,3.189,3.229,3.042,4.455,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,4.428591058393846,867.0,,,False,2600.0
https://www.daft.ie/for-rent/apartment-park-court-castleknock-dublin-15/6197786,"Park Court, Castleknock, Dublin 15",2.0,1.0,Apartment,D1,2346.0,53.3766749,-6.3678592,3.351,11.696,7.955,6.554,6.594,6.042,7.756,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,7.7374057217964864,1173.0,248.0,2594.0,True,2594.0
https://www.daft.ie/for-rent/house-beau-park-crescent-clongriffin-clongriffin-dublin-13/6219548,"Beau Park Crescent, Clongriffin, Clongriffin, Dublin 13",3.0,2.0,House,C2,2950.0,53.4011464,-6.151776,3.544,4.544,6.413,9.135,9.139,8.326,9.247,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,9.188211474395697,983.0,192.0,3142.0,True,3142.0
https://www.daft.ie/for-rent/apartment-the-walk-barnoaks-citywest-co-dublin/6213264,"The Walk, Barnoaks, Citywest, Co. Dublin",2.0,2.0,Apartment,A1,2475.0,53.2802791,-6.4195761,10.387,14.913,12.462,11.265,12.29,11.271,12.034,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,13.10374784333295,1238.0,13.0,2488.0,True,2488.0
https://www.daft.ie/for-rent/apartment-belfry-hall-citywest-co-dublin/6164224,"Belfry Hall, Citywest, Co. Dublin",2.0,2.0,Apartment,,2000.0,53.2775883,-6.4176341,10.561,14.906,12.524,11.272,12.324,11.375,12.059,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,13.180183301742458,1000.0,,,False,2000.0
https://www.daft.ie/for-rent/apartment-kenilworth-road-rathmines-dublin-6/6213853,"Kenilworth Road, Rathmines, Dublin 6",2.0,1.0,Apartment,BER Exempt,2146.0,53.3200687,-6.2731468,2.221,4.276,2.53,0.6,1.794,3.15,1.436,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.414243557420236,1073.0,,,False,2146.0
https://www.daft.ie/for-rent/property-sycamore-street-dublin-2-co-dublin/6169250,"Sycamore Street, Dublin 2",2.0,2.0,Apartment,D1,3000.0,53.345068,-6.265762,0.883,4.065,0.387,1.88,0.639,1.219,0.568,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Pearse Station,Abbey Street Luas,False,0.6389921575553072,1500.0,248.0,3248.0,True,3248.0
https://www.daft.ie/for-rent/apartment-ticknock-park-sandyford-sandyford-dublin-18/6201663,"Ticknock Park, Sandyford, Dublin 18",3.0,2.0,Apartment,C1,3500.0,53.2686214,-6.2462153,7.784,7.14,2.481,2.268,7.194,8.371,6.805,St Stephen's Green,Sandymount Strand,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,9.075022958660467,1167.0,166.0,3666.0,True,3666.0
https://www.daft.ie/for-rent/apartment-woodbrook-crescent-castleknock-dublin-15/6189718,"Woodbrook Crescent, Castleknock, Dublin 15",2.0,2.0,Apartment,B3,2400.0,53.3777998,-6.4023853,5.346,13.828,10.07,8.812,8.85,8.109,9.941,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,9.928651143987818,1200.0,141.0,2541.0,True,2541.0
https://www.daft.ie/for-rent/apartment--6a-merrion-road-ballsbridge-dublin-4/6122448,"6A Merrion Road, Ballsbridge, Dublin 4",2.0,1.0,Apartment,B2,2995.0,53.3290665,-6.2308478,1.641,1.345,2.574,1.15,1.791,1.986,1.817,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.023018513403442,1498.0,115.0,3110.0,True,3110.0
https://www.daft.ie/for-rent/apartment-sandymount-green-sandymount-dublin-4/6214594,"Sandymount Green, Sandymount, Dublin 4",2.0,1.0,Apartment,B3,4200.0,53.3318897,-6.215099,2.37,0.423,3.373,1.344,2.785,2.532,2.875,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.6015815127389788,2100.0,141.0,4341.0,True,4341.0
https://www.daft.ie/for-rent/milners-square-shanowen-road-santry-dublin-9/3716390,Milners Square Shanowen Road Santry Dublin 9,2.0,2.0,Apartment,A2,2223.0,53.389134,-6.25116,5.293,7.187,0.312,3.38,3.42,4.105,4.495,St Anne's Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,4.415577241189496,1112.0,38.0,2261.0,True,2261.0
https://www.daft.ie/for-rent/house-glin-road-dublin-17-clonshaugh-dublin-17/6209290,"Glin Road, Dublin 17, Clonshaugh, Dublin 17",4.0,2.0,House,BER Exempt,3750.0,53.3987031,-6.2059525,3.491,5.988,2.877,6.045,6.064,5.831,6.597,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,6.524365983541394,938.0,,,False,3750.0
https://www.daft.ie/for-rent/apartment-aungier-street-dublin-2/5586419,"Aungier Street, Dublin 2",1.0,1.0,Studio,B3,1000.0,53.340153,-6.265811,0.496,3.863,0.278,2.155,0.987,1.285,0.369,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,St Stephen's Green Luas,False,1.1333648344114555,1000.0,141.0,1141.0,True,1141.0
https://www.daft.ie/for-rent/house--glenbrook-park-rathfarnham-dublin-14/6190325,"Glenbrook Park, Rathfarnham, Dublin 14",4.0,2.0,House,B3,4500.0,53.2941168,-6.290475,5.327,6.586,5.628,3.443,4.862,5.87,4.471,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,6.507977474839617,1125.0,141.0,4641.0,True,4641.0
https://www.daft.ie/for-rent/apartment-castlegate-square-adamstown-lucan-co-dublin/6182296,"Castlegate Square, Adamstown, Lucan, Co. Dublin",3.0,3.0,Apartment,,2600.0,53.3375677,-6.4543381,8.532,16.211,12.713,12.366,12.38,10.847,12.837,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,St Stephen's Green Luas,False,12.952807652729744,867.0,,,False,2600.0
https://www.daft.ie/for-rent/apartment-waterville-row-waterville-blanchardstown-dublin-15/6215728,"Waterville Row, Waterville, Blanchardstown, Dublin 15",2.0,2.0,Apartment,C2,2500.0,53.3922157,-6.3774391,5.045,13.102,8.688,7.76,7.808,7.599,9.12,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,9.090507623681749,1250.0,192.0,2692.0,True,2692.0
https://www.daft.ie/for-rent/house-brickfield-drive-honey-park-dun-laoghaire-co-dublin/6128853,"Brickfield Drive, Honey Park, Dun Laoghaire, Co. Dublin",4.0,2.0,House,A2,5950.0,53.3305009,-6.3034733,3.068,6.169,2.976,2.823,3.098,1.984,2.957,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,St Stephen's Green Luas,False,3.5806122512515994,1488.0,38.0,5988.0,True,5988.0
https://www.daft.ie/for-rent/house-shrewsbury-dublin-4-sandymount-dublin-4/6103718,"73 Shrewsbury, Ballsbridge, Dublin 4, Ballsbridge, Dublin 4",3.0,2.0,House,A1,5000.0,53.3257366,-6.2199118,2.431,0.729,3.385,0.602,2.592,2.727,2.575,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.788161411814362,1667.0,13.0,5013.0,True,5013.0
https://www.daft.ie/for-rent/house-booterstown-park-booterstown-avenue-blackrock-co-dublin/6192190,"Booterstown Park, Booterstown Avenue",4.0,3.0,House,D1,3890.0,53.3078747,-6.192175,5.127,2.668,3.759,2.389,5.133,5.436,4.996,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,6.496161157180222,972.0,248.0,4138.0,True,4138.0
https://www.daft.ie/for-rent/house-38-ardagh-crescent-blackrock-stillorgan-co-dublin/6205425,"38 Ardagh Crescent, Blackrock, Stillorgan, Co. Dublin",5.0,2.0,House,D2,3500.0,53.2816395,-6.1859746,7.649,5.536,1.778,2.125,7.408,8.04,7.158,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,9.045434342299478,700.0,286.0,3786.0,True,3786.0
https://www.daft.ie/for-rent/house-rialto-cottages-rialto-dublin-8/6209203,"Rialto Cottages, Rialto, Dublin 8",1.0,1.0,House,B2,2000.0,53.3367909,-6.2966326,2.497,5.775,2.307,2.793,2.665,1.171,2.373,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,St Stephen's Green Luas,False,2.812478403304093,2000.0,115.0,2115.0,True,2115.0
https://www.daft.ie/for-rent/house-8-rosemount-court-rosemount-terrace-booterstown-co-dublin/6210367,"8 Rosemount Court, Rosemount Terrace, Booterstown, Co. Dublin",2.0,1.0,House,C3,2950.0,53.2938354,-6.2393934,5.103,4.373,2.738,2.112,4.509,5.593,4.147,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,6.376022847362639,1475.0,217.0,3167.0,True,3167.0
https://www.daft.ie/for-rent/apartment-huntstown-rise-mulhuddart-dublin-15/6219388,"Huntstown Rise, Mulhuddart, Dublin 15",1.0,1.0,Apartment,E2,1500.0,53.402069,-6.4037958,7.026,15.165,10.523,9.813,9.862,9.64,11.182,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,11.15286346806912,1500.0,368.0,1868.0,True,1868.0
https://www.daft.ie/for-rent/property-17-raglan-road-dublin-4-ballsbridge-co-dublin/6117719,"17 Raglan Road, Dublin 4, Ballsbridge, Dublin 4",5.0,7.0,Apartment,BER Exempt,16300.0,53.3306781,-6.2386894,1.168,1.873,2.047,1.62,1.243,1.582,1.303,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.565040658658193,3260.0,,,False,16300.0
https://www.daft.ie/for-rent/studio-apartment-fitzwilliam-street-upper-dublin-2/6138249,"Fitzwilliam Street Upper, Dublin 2",1.0,1.0,Studio,BER Exempt,1935.0,53.336523,-6.2490142,0.322,2.678,1.11,2.018,0.659,0.826,0.826,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,St Stephen's Green Luas,False,1.655563179596278,1935.0,,,False,1935.0
https://www.daft.ie/for-rent/flat--glenageary-co-dublin-glenageary-co-dublin/6198873,"Glenageary, Co. Dublin, Glenageary, Co. Dublin",1.0,1.0,Apartment,C3,1400.0,53.2812377,-6.1231083,10.546,2.792,5.873,6.297,10.596,10.809,10.452,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,11.881804773903898,1400.0,217.0,1617.0,True,1617.0
https://www.daft.ie/for-rent/house-37-kerrymount-rise-dublin-18-cornelscourt-dublin-18/6219781,"37 Kerrymount Rise, Foxrock, Dublin 18",4.0,3.0,House,C1,4300.0,53.2645151,-6.1696641,9.838,4.266,3.031,3.629,9.575,10.231,9.31,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,11.233722579054282,1075.0,166.0,4466.0,True,4466.0
https://www.daft.ie/for-rent/apartment-bachelor-s-walk-dublin-1/6205524,"Bachelor`s Walk, Dublin 1",1.0,1.0,Studio,D1,1560.0,53.3472568,-6.2606384,1.012,3.882,0.605,1.766,0.284,0.949,0.205,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Pearse Station,Abbey Street Luas,False,0.2836816173329144,1560.0,248.0,1808.0,True,1808.0
https://www.daft.ie/for-rent/apartment-clyde-court-clyde-road-dublin-4-donnybrook-dublin-4/6187126,"Clyde Court, Clyde Road, Dublin 4, Donnybrook, Dublin 4",3.0,1.0,Apartment,C3,3450.0,53.3284558,-6.2411153,1.312,2.028,2.093,1.586,1.17,1.769,1.139,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.693549254322356,1150.0,217.0,3667.0,True,3667.0
https://www.daft.ie/for-rent/house-25-shrewsbury-dublin-4-sandymount-dublin-4/6056674,"25 Shrewsbury, Dublin 4, Sandymount, Dublin 4",3.0,2.0,House,BER Exempt,4800.0,53.3257061,-6.2202151,2.418,0.747,3.369,0.595,2.574,2.716,2.556,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.776339510475604,1600.0,,,False,4800.0
https://www.daft.ie/for-rent/apartment-denewood-beechpark-avenue-castleknock-dublin-15/6166924,"Denewood, Beechpark Avenue, Castleknock, Dublin 15",3.0,2.0,Apartment,C3,3995.0,53.3756714,-6.3623819,3.008,11.322,7.584,6.174,6.214,5.677,7.378,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,7.359236137306897,1332.0,217.0,4212.0,True,4212.0
https://www.daft.ie/for-rent/flat-mountpleasant-avenue-upper-dublin-6-ranelagh-dublin-6/6208051,"Mountpleasant Avenue Upper,Dublin 6, Ranelagh, Dublin 6",1.0,1.0,Studio,F,1650.0,53.3248586,-6.260548,1.487,3.352,1.913,0.512,0.935,2.288,0.529,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.773406023462124,1650.0,424.0,2074.0,True,2074.0
https://www.daft.ie/for-rent/apartment-blanchardstown-village-blanchardstown-dublin-15/6159650,"Blanchardstown Village, Blanchardstown, Dublin 15",1.0,1.0,Apartment,BER Exempt,1350.0,53.3861149,-6.3754848,4.446,12.641,8.562,7.366,7.411,7.065,8.668,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,8.643410715306267,1350.0,,,False,1350.0
https://www.daft.ie/for-rent/apartment-marlfield-lawn-kiltipper-dublin-24/6183261,"Marlfield Lawn, Kiltipper, Dublin 24",3.0,2.0,Apartment,,2127.0,53.2707051,-6.369005,9.92,12.374,10.523,8.919,10.167,9.908,9.839,Phoenix Park,Sandymount Strand,Raw Gyms Sandyford,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,11.380192320057454,709.0,,,False,2127.0
https://www.daft.ie/for-rent/house-monastery-rise-clondalkin-dublin-22/6201934,"Monastery Rise, Clondalkin, Dublin 22",4.0,1.0,House,,2058.0,53.3193586,-6.3874038,5.649,11.793,8.636,8.185,8.792,7.054,8.653,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,9.093080856979933,514.0,,,False,2058.0
https://www.daft.ie/for-rent/house-45-donnybrook-manor-dublin-4-donnybrook-dublin-4/6139998,"45 Donnybrook Manor, Dublin 4, Donnybrook, Dublin 4",3.0,2.0,House,C3,3700.0,53.3206539,-6.2384756,2.188,2.081,2.879,1.135,1.843,2.653,1.632,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.5501136365093093,1233.0,217.0,3917.0,True,3917.0
https://www.daft.ie/for-rent/house-rathfarnham-wood-rathfarnham-rathfarnham-dublin-14/6208108,"Rathfarnham Wood, Rathfarnham, Rathfarnham, Dublin 14",3.0,2.0,House,C1,3027.0,53.2961121,-6.2801683,4.885,5.907,5.113,2.943,4.381,5.699,3.979,St Stephen's Green,Sandymount Strand,Raw Gyms Sandyford,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,6.113927445745608,1009.0,166.0,3193.0,True,3193.0
https://www.daft.ie/for-rent/studio-apartment-the-close-melrose-park-kinsealy-kinsealy-co-dublin/6211901,"The Close, Melrose Park, Kinsealy, Kinsealy, Co. Dublin",1.0,1.0,Studio,BER Exempt,900.0,53.4461943,-6.2033704,8.357,10.341,6.922,10.47,10.509,10.832,11.442,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,11.363710419617682,900.0,,,False,900.0
https://www.daft.ie/for-rent/apartment-longboat-quay-south-dublin-2-dublin-2/6160513,"Longboat Quay, South Dublin 2, Dublin 2",2.0,1.0,Apartment,,2917.0,53.3454059,-6.2362005,1.055,2.477,1.819,2.949,1.673,0.769,1.664,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,O'Connell St Stop,Pearse Station,Abbey Street Luas,False,1.672649907380232,1458.0,,,False,2917.0
https://www.daft.ie/for-rent/house-8-woodview-park-castleknock-dublin-15-navan-road-d7-dublin-7/6137398,"8 Woodview Park, Castleknock, Dublin 15, Navan Road (D7), Dublin 7",3.0,2.0,House,C2,3600.0,53.3800273,-6.3593002,3.237,11.373,7.555,6.122,6.166,5.804,7.403,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,7.3788111522655555,1200.0,192.0,3792.0,True,3792.0
https://www.daft.ie/for-rent/house-82-beech-park-dublin-18-loughlinstown-co-dublin/6187022,"82 Beech Park, Dublin 18, Loughlinstown, Co. Dublin",4.0,3.0,House,A2,3990.0,53.2538182,-6.1451246,11.737,2.622,5.028,5.637,11.524,12.109,11.275,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,13.133199535173173,998.0,38.0,4028.0,True,4028.0
https://www.daft.ie/for-rent/flat-herbert-place-dublin-2-dublin-2/6206576,"Herbert Place, Dublin 2, Dublin 2",1.0,1.0,Apartment,BER Exempt,3400.0,53.3347454,-6.2451443,0.563,2.375,1.434,2.001,0.811,1.03,1.051,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,1.9530957590329965,3400.0,,,False,3400.0
https://www.daft.ie/for-rent/apartment-college-close-dublin-2/6205538,"College Close, Dublin 2",2.0,1.0,Apartment,C1,2400.0,53.3456931,-6.2552997,0.833,3.489,0.656,2.092,0.565,0.555,0.513,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Pearse Station,Abbey Street Luas,False,0.5645443407621241,1200.0,166.0,2566.0,True,2566.0
