URL,Address,Bedrooms,Bathrooms,Property Type,BER Rating,Price (€),lat,lon,nearest_park_km_y,nearest_beach_km_y,nearest_gym_km_y,nearest_supermarket_km_y,nearest_bus_stop_km_y,nearest_rail_station_km_y,nearest_tram_stop_km_y,nearest_park_name_y,nearest_beach_name_y,nearest_gym_name_y,nearest_supermarket_name_y,nearest_bus_stop_name_y,nearest_rail_station_name_y,nearest_tram_stop_name_y,distance_to_city_centre_km,price_per_bedroom,energy_monthly_estimate,effective_monthly_cost
https://www.daft.ie/for-rent/apartment-apartment-17-tara-view-dublin-4/6148894,"Apartment 17, Tara View, Dublin 4",2.0,2.0,Apartment,A2,3225.0,19.0627972,72.8265909,7595.087,7591.144,7597.982,7598.4,7600.684,7599.896,7600.785,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,Tesco Merrion,Leeson St Lwr Stop,Connolly Station,Charlemont Luas,7600.788626381329,1612.5,50.0,3275.0
https://www.daft.ie/for-rent/house--south-avenue-mount-merrion-mount-merrion-co-dublin/6220406,"South Avenue, Mount Merrion, Mount Merrion, Co. Dublin",4.0,1.0,House,C3,4200.0,53.2933756,-6.2106359,5.702,3.983,1.932,1.572,5.376,6.129,5.102,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,7.08840830422975,1050.0,140.0,4340.0
https://www.daft.ie/for-rent/st-edmunds-st-edmunds-lucan-co-dublin/2315129,St Edmunds St Edmunds Lucan Co Dublin,2.0,2.0,Apartment,B1,2300.0,53.3540157,-6.4078391,5.182,13.382,9.707,9.027,9.048,7.749,9.795,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,9.803689717074672,1150.0,80.0,2380.0
https://www.daft.ie/for-rent/apartment-apartment-96-adelaide-square-whitefriar-street-dublin-city-centre/6148636,"Apartment 96, Adelaide Square, Whitefriar Street, Dublin City Centre",2.0,2.0,Apartment,C2,2629.0,41.6591251,-73.7237897,5025.133,5033.553,5029.659,5028.72,5028.759,5027.856,5029.812,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5029.799158726693,1314.5,140.0,2769.0
https://www.daft.ie/for-rent/apartment-the-chandler-ashtown-dublin-15/6201277,"The Chandler, Ashtown, Dublin 15",2.0,2.0,Apartment,B3,2350.0,53.3760884,-6.3332936,2.157,9.669,5.947,4.354,4.399,4.26,5.687,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5.657212449499491,1175.0,80.0,2430.0
https://www.daft.ie/for-rent/apartment-the-lighthouse-dublin-3-east-wall-dublin-3/6218014,"The Lighthouse, Dublin 3, East Wall",2.0,1.0,House,C2,2250.0,55.859656,-4.255458,302.892,303.24,303.072,306.616,306.656,306.86,307.551,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,307.47456616979485,1125.0,140.0,2390.0
https://www.daft.ie/for-rent/apartment-37-oak-hall-malahide-co-dublin/6189200,"37 Oak Hall, Malahide, Co. Dublin",1.0,1.0,Apartment,C1,2100.0,50.9499905,-0.1281127,492.468,482.043,489.069,489.676,494.864,494.923,494.733,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,495.98662703758856,2100.0,140.0,2240.0
https://www.daft.ie/for-rent/apartment-grande-central-rockbrook-carmanhall-road-stillorgan-co-dublin/6196979,"Grande Central, Rockbrook, Carmanhall Road, Stillorgan, Co. Dublin",2.0,2.0,Apartment,C1,2700.0,51.5234673,-0.2593407,450.451,441.0,448.169,448.756,453.512,453.429,453.423,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,454.4721450294827,1350.0,140.0,2840.0
https://www.daft.ie/for-rent/house-30-martin-street-dublin-8-portobello-dublin-8/6206444,"30 Martin Street, Dublin 8, Portobello, Dublin 8",2.0,1.0,House,E1,3000.0,53.3304238,-6.2681702,1.054,3.825,1.332,1.102,0.795,2.032,0.672,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.216987666528547,1500.0,260.0,3260.0
https://www.daft.ie/for-rent/apartment-north-circular-road-dublin-7-stoneybatter-dublin-7/6218839,"North Circular Road, Dublin 7, Stoneybatter, Dublin 7",1.0,1.0,Studio,BER Exempt,1795.0,53.3586413,-6.2825447,2.755,5.79,2.26,0.744,0.747,1.44,1.807,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,1.7737252806960635,1795.0,80.0,1875.0
https://www.daft.ie/for-rent/apartment-north-circular-road-dublin-7-stoneybatter-dublin-7/6218839,"North Circular Road, Dublin 7, Stoneybatter, Dublin 7",1.0,1.0,Studio,BER Exempt,1795.0,53.3586413,-6.2825447,2.755,5.79,2.26,0.744,0.747,1.44,1.807,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,1.7737252806960635,1795.0,80.0,1875.0
https://www.daft.ie/for-rent/apartment-donnybrook-gardens-donnybrook-gardens-donnybrook-dublin-4/6193380,"Donnybrook Gardens, Donnybrook Gardens, Donnybrook, Dublin 4",3.0,2.0,Apartment,A2,8995.0,53.319596,-6.240247,2.269,2.24,2.914,1.255,1.86,2.745,1.616,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,3.612840660705198,2998.333333333333,50.0,9045.0
https://www.daft.ie/for-rent/house-parklands-terrace-saggart-co-dublin/6212965,"Parklands Terrace, Saggart, Co. Dublin",5.0,4.0,House,A2,4000.0,53.2885096,-6.4347197,10.302,15.563,12.865,11.886,12.802,11.507,12.578,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,13.441361391650918,800.0,50.0,4050.0
https://www.daft.ie/for-rent/apartment--kilmainham-square-the-old-chocolate-factory-kilmainham-dublin-8/6219903,"Kilmainham Square, The Old Chocolate Factory, Kilmainham, Dublin 8",2.0,2.0,Apartment,BER Exempt,1829.0,53.3424593,-6.3092048,2.105,6.711,3.068,3.233,3.217,1.263,3.23,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,St Stephen's Green Luas,3.3473979841003807,914.5,80.0,1909.0
https://www.daft.ie/for-rent/apartment-mountjoy-square-west-dublin-1/6213862,"Mountjoy Square West, Dublin 1",1.0,1.0,Studio,BER Exempt,1800.0,53.3555656,-6.2578812,1.902,4.295,1.546,1.168,0.661,0.814,0.74,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,0.6608998678442051,1800.0,80.0,1880.0
https://www.daft.ie/for-rent/apartment-kingscourt-smithfield-dublin-7/6204909,"Kingscourt, Smithfield, Dublin 7",1.0,1.0,Studio,D1,1500.0,53.905931,-6.7873513,68.104,74.068,67.589,69.408,69.47,70.23,70.997,Phoenix Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,70.93568663843908,1500.0,215.0,1715.0
https://www.daft.ie/for-rent/apartment-the-penthouse-the-willows-claremont-road-sandymount-dublin-4/6202903,"The Penthouse, The Willows, Claremont Road, Sandymount, Dublin 4",3.0,2.0,House,B3,4600.0,49.2784952,-123.1227763,7157.366,7164.822,7158.162,7159.431,7159.49,7159.844,7160.994,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,7160.933017564606,1533.3333333333333,80.0,4680.0
https://www.daft.ie/for-rent/studio-apartment-huntstown-dublin-15-clonsilla-dublin-15/6130380,"Huntstown dublin 15, Clonsilla, Dublin 15",1.0,1.0,Studio,C2,1100.0,53.4017502,-6.408387,7.217,15.405,10.82,10.069,10.117,9.855,11.424,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,11.395920604412971,1100.0,140.0,1240.0
https://www.daft.ie/for-rent/apartment-fortunes-walk-citywest-co-dublin/6218456,"Fortunes Walk, Citywest, Co. Dublin",2.0,2.0,Apartment,C2,2300.0,51.5472845,-0.0087775,464.344,455.122,462.311,462.893,467.548,467.434,467.468,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,468.47110380755385,1150.0,140.0,2440.0
https://www.daft.ie/for-rent/house-1-the-park-grange-manor-lucan-co-dublin/6214950,"1 The Park, Grange Manor, Lucan, Co. Dublin",4.0,3.0,House,BER Exempt,3000.0,50.7848779,-1.9542124,407.364,395.3,401.786,402.412,408.301,408.65,408.091,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,409.7193548528939,750.0,80.0,3080.0
https://www.daft.ie/for-rent/apartment-flat-4-161-jamess-street-dublin-8/6143920,"Flat 4, 161 James's Street, Dublin 8",1.0,1.0,Studio,BER Exempt,1930.0,51.5832616,-0.0122512,462.247,453.1,460.295,460.875,465.496,465.372,465.419,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,466.4071218204735,1930.0,80.0,2010.0
https://www.daft.ie/for-rent/house-kilmainham-kilmainham-dublin-8/6092569,"Adelaide Terrace, Kilmainham, Dublin 8",2.0,1.0,House,C3,2485.0,42.3179782,-71.1098629,4810.506,4818.905,4815.115,4814.116,4814.154,4813.22,4815.188,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,4815.1773150067975,1242.5,140.0,2625.0
https://www.daft.ie/for-rent/apartment-11-the-strand-north-strand-road-north-strand-dublin-3/6211916,"11 The Strand, North Strand Road, North Strand, Dublin 3",2.0,2.0,Apartment,C2,2250.0,-33.8200594,151.1331473,17200.212,17199.4,17202.472,17205.824,17205.841,17205.236,17206.148,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,17206.062572249415,1125.0,140.0,2390.0
https://www.daft.ie/for-rent/house-24a-auburn-road-glenageary-co-dublin/6180454,"24A Auburn Road, Glenageary, Co. Dublin",3.0,1.0,House,B1,3000.0,33.5319786,-117.162433,8290.246,8298.453,8292.574,8293.022,8293.076,8292.944,8294.473,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,8294.425919906453,1000.0,80.0,3080.0
https://www.daft.ie/for-rent/apartment-ashurst-mount-merrion-avenue-blackrock-co-dublin-stillorgan-co-dublin/6132337,"Ashurst,Mount Merrion Avenue,Blackrock,Co. Dublin, Stillorgan, Co. Dublin",2.0,2.0,Apartment,D1,2990.0,50.8952926,-1.5197189,420.445,408.871,415.575,416.198,421.879,422.132,421.695,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,423.20515164822746,1495.0,215.0,3205.0
https://www.daft.ie/for-rent/apartment-one-bedroom-one-lime-street-docklands-dublin-2/4636155,"One Bedroom, One Lime Street, Docklands, Dublin 2",1.0,1.0,Apartment,A3,2550.0,34.4277396,-119.8868352,8352.395,8360.5,8354.456,8355.054,8355.109,8355.064,8356.531,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,8356.4810415621,2550.0,50.0,2600.0
https://www.daft.ie/for-rent/apartment-82-shrewsbury-ballsbridge-dublin-4/6202603,"82 Shrewsbury, Ballsbridge, Dublin 4",2.0,1.0,Apartment,C1,2900.0,53.3257366,-6.2199118,2.431,0.729,3.385,0.602,2.592,2.727,2.575,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,3.788161411814362,1450.0,140.0,3040.0
https://www.daft.ie/for-rent/house-bath-street-irishtown-irishtown-dublin-4/6212848,"Bath Street, Irishtown, Dublin 4",3.0,2.0,House,D2,2930.0,53.3385798,-6.2217268,1.78,1.278,2.766,2.022,2.423,1.81,2.607,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,St Stephen's Green Luas,2.8484194503066416,976.6666666666666,215.0,3145.0
https://www.daft.ie/for-rent/house-8-benbulbin-avenue-dublin-12-drimnagh-dublin-12/6206607,"8 Benbulbin Avenue, Dublin 12, Drimnagh, Dublin 12",2.0,1.0,House,C3,2200.0,53.3312827,-6.311755,3.082,6.721,3.45,3.366,3.641,2.188,3.464,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,St Stephen's Green Luas,3.988639954307136,1100.0,140.0,2340.0
https://www.daft.ie/for-rent/apartment-carrington-santry-dublin-9/6201487,"Carrington, Santry, Dublin 9",2.0,2.0,Apartment,B3,2295.0,53.4029426,-6.2509002,5.981,8.616,1.523,4.824,4.869,5.637,6.021,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,5.941993083587623,1147.5,80.0,2375.0
https://www.daft.ie/for-rent/apartment-carrington-santry-dublin-9/6201487,"Carrington, Santry, Dublin 9",2.0,2.0,Apartment,B3,2295.0,53.4029426,-6.2509002,5.981,8.616,1.523,4.824,4.869,5.637,6.021,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,5.941993083587623,1147.5,80.0,2375.0
https://www.daft.ie/for-rent/apartment-victoria-street-portobello-dublin-8/5584673,"Victoria Street, Portobello, Dublin 8",1.0,1.0,Studio,B3,1000.0,53.3317731,-6.270108,1.022,3.962,1.231,1.282,0.881,2.018,0.834,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.107608188493133,1000.0,80.0,1080.0
https://www.daft.ie/for-rent/house-beechwood-court-stillorgan-co-dublin/6206743,"Beechwood Court, Stillorgan, Co. Dublin",4.0,2.0,House,C1,3515.0,53.2834075,-6.1888789,7.379,5.292,1.686,1.962,7.134,7.772,6.882,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,8.775519166997121,878.75,140.0,3655.0
https://www.daft.ie/for-rent/apartment-2-bedroom-apartment-spencer-place-spencer-place-dublin-1/5629690,"2 Bedroom Apartment, Spencer Place, Spencer Place, Dublin 1",2.0,1.0,Apartment,A3,3100.0,44.9951619,-83.8715598,5429.09,5437.577,5432.718,5432.382,5432.429,5431.854,5433.656,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5433.629837921387,1550.0,50.0,3150.0
https://www.daft.ie/for-rent/apartment-apartment-51-westend-village-blanchardstown-dublin-15/6218987,"Apartment 51, Westend Village, Blanchardstown, Dublin 15",2.0,1.0,Apartment,D1,2100.0,34.6716534,135.2122387,9541.18,9541.165,9541.985,9545.539,9545.573,9545.547,9546.316,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,9546.229334218311,1050.0,215.0,2315.0
https://www.daft.ie/for-rent/apartment-palmerstown-park-palmerstown/6207005,"Palmerstown Park, Palmerstown, Dublin 20",1.0,1.0,Studio,,1333.0,53.3513013,-6.3800435,3.384,11.515,7.838,7.233,7.251,5.884,7.938,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,7.949631144233215,1333.0,,
https://www.daft.ie/for-rent/apartment-the-oaks-stradbrook-hill-blackrock-co-dublin/6143486,"The Oaks, Stradbrook Hill, Blackrock, Co. Dublin",1.0,1.0,Studio,C3,1763.0,53.2854423,-6.161667,8.323,4.763,3.444,3.782,8.251,8.647,8.064,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,9.702432992102628,1763.0,140.0,1903.0
https://www.daft.ie/for-rent/apartment-1-lanesborough-castle-lanesborough-gardens-finglas-dublin-11/6218073,"1 Lanesborough Castle, Lanesborough Gardens, Finglas, Dublin 11",2.0,1.0,Apartment,BER Exempt,1800.0,53.406438,-6.29613,5.957,10.294,3.791,5.239,5.3,6.627,6.8,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,6.73138006375035,900.0,80.0,1880.0
https://www.daft.ie/for-rent/apartment-1-bed-apartment-no-7-adelaide-adelaide-road-dublin-2/6094055,"1 Bed Apartment, No.7 Adelaide, Adelaide Road, Dublin 2",1.0,1.0,Studio,A3,2200.0,9.7887925,126.1599534,11680.025,11679.196,11682.321,11685.662,11685.679,11685.06,11685.974,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,11685.896567275577,2200.0,50.0,2250.0
https://www.daft.ie/for-rent/apartment-2-bedroom-apartment-scholarstown-wood-scholarstown-road-rathfarnham-dublin-16/6046077,"2 Bedroom Apartment, Scholarstown Wood, Scholarstown Road, Rathfarnham, Dublin 16",2.0,2.0,Apartment,A3,2542.0,44.9951619,-83.8715598,5429.09,5437.577,5432.718,5432.382,5432.429,5431.854,5433.656,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5433.629837921387,1271.0,50.0,2592.0
https://www.daft.ie/for-rent/apartment-castleway-golden-lane-dublin-8/6202116,"Castleway, Golden Lane, Dublin 8",2.0,2.0,Apartment,B2,3680.0,53.4354311,-6.1653941,7.001,8.453,7.415,10.859,10.884,10.708,11.486,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,11.413434130428556,1840.0,80.0,3760.0
https://www.daft.ie/for-rent/studio-apartment-flat-4-269-saint-michaels-villas-sarsfield-road-ballyfermot-dublin-10/6199515,"Flat 4, 269 Saint Michael'S Villas, Sarsfield Road, Ballyfermot, Dublin 10",1.0,1.0,Studio,BER Exempt,1300.0,51.5832616,-0.0122512,462.247,453.1,460.295,460.875,465.496,465.372,465.419,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,466.4071218204735,1300.0,80.0,1380.0
https://www.daft.ie/for-rent/apartment-apartment-10-swift-hall-collegewood-castleknock-dublin-15/6220077,"Apartment 10, Swift Hall, Collegewood, Castleknock, Dublin 15",2.0,1.0,Apartment,BER Exempt,2116.0,1.0029595,104.6476339,11277.478,11275.72,11281.362,11282.098,11283.571,11282.639,11283.607,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Tesco Merrion,O'Connell St Stop,Connolly Station,Abbey Street Luas,11283.555519067228,1058.0,80.0,2196.0
https://www.daft.ie/for-rent/property-apartment-20-capstan-building-royal-canal-park-co-dublin/6072326,"Apartment 15 , Capstan Building, Royal Canal Park, Dublin 15",1.0,1.0,Apartment,BER Exempt,1893.0,41.5197565,-73.94657,5049.285,5057.705,5053.811,5052.872,5052.911,5052.008,5053.964,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5053.951160694263,1893.0,80.0,1973.0
https://www.daft.ie/for-rent/house-park-court-castleknock/6219462,Park Court,2.0,1.0,House,D1,2346.0,18.3881234,-66.0437347,6382.881,6389.876,6386.819,6386.197,6386.727,6385.092,6386.806,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Phibsborough Rd Stop,Heuston Station,Charlemont Luas,6387.185448325836,1173.0,215.0,2561.0
https://www.daft.ie/for-rent/studio-apartment--grove-park-rathmines-dublin-6/6217945,"Grove Park, Rathmines, Dublin 6",2.0,1.0,Studio,BER Exempt,1700.0,53.3291709,-6.2674421,1.147,3.775,1.457,0.955,0.814,2.106,0.614,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.342348134869355,850.0,80.0,1780.0
https://www.daft.ie/for-rent/studio-apartment--grove-park-rathmines-dublin-6/6217945,"Grove Park, Rathmines, Dublin 6",2.0,1.0,Studio,BER Exempt,1700.0,53.3291709,-6.2674421,1.147,3.775,1.457,0.955,0.814,2.106,0.614,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.342348134869355,850.0,80.0,1780.0
https://www.daft.ie/for-rent/studio-apartment--grove-park-rathmines-dublin-6/6217945,"Grove Park, Rathmines, Dublin 6",2.0,1.0,Studio,BER Exempt,1700.0,53.3291709,-6.2674421,1.147,3.775,1.457,0.955,0.814,2.106,0.614,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.342348134869355,850.0,80.0,1780.0
https://www.daft.ie/for-rent/studio-apartment--grove-park-rathmines-dublin-6/6217945,"Grove Park, Rathmines, Dublin 6",2.0,1.0,Studio,BER Exempt,1700.0,53.3291709,-6.2674421,1.147,3.775,1.457,0.955,0.814,2.106,0.614,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.342348134869355,850.0,80.0,1780.0
https://www.daft.ie/for-rent/studio-apartment--grove-park-rathmines-dublin-6/6217945,"Grove Park, Rathmines, Dublin 6",2.0,1.0,Studio,BER Exempt,1700.0,53.3291709,-6.2674421,1.147,3.775,1.457,0.955,0.814,2.106,0.614,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.342348134869355,850.0,80.0,1780.0
https://www.daft.ie/for-rent/apartment-two-bedroom-apartment-whitehaven-northwood-santry-northwood-avenue-santry-dublin-9/6184338,"Two bedroom apartment , Whitehaven, Northwood, Santry, Northwood Avenue, Santry, Dublin 9",2.0,1.0,Apartment,A1,1697.0,44.8276224,11.6271778,1599.859,1589.611,1596.657,1597.262,1602.395,1602.43,1602.271,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,1603.4889895175183,848.5,50.0,1747.0
https://www.daft.ie/for-rent/house-apartment-1-142-leeson-street-upper-ranelagh-dublin-6/6206594,"Apartment 1, 142 Leeson Street Upper, Dublin 4",1.0,1.0,House,BER Exempt,1790.0,51.465001,-0.2598231,453.657,444.083,451.239,451.828,456.639,456.573,456.544,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,457.6189968347944,1790.0,80.0,1870.0
https://www.daft.ie/for-rent/house-apartment-1-142-leeson-street-upper-ranelagh-dublin-6/6206594,"Apartment 1, 142 Leeson Street Upper, Dublin 4",1.0,1.0,House,BER Exempt,1790.0,51.465001,-0.2598231,453.657,444.083,451.239,451.828,456.639,456.573,456.544,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,457.6189968347944,1790.0,80.0,1870.0
https://www.daft.ie/for-rent/studio-apartment-tonlegee-road-ard-na-greine-dublin-13/6217238,"Tonlegee Road, Ard Na Greine, Dublin 13",1.0,1.0,Studio,BER Exempt,1800.0,53.3912911,-6.1729409,2.067,3.973,4.882,7.382,7.384,6.548,7.467,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,7.407771889691421,1800.0,80.0,1880.0
https://www.daft.ie/for-rent/studio-apartment-pembroke-road-ballsbridge-dublin-4/6216490,"Pembroke Road, Ballsbridge, Dublin 4",2.0,1.0,Studio,BER Exempt,1200.0,53.328366,-6.230148,1.729,1.301,2.656,1.059,1.856,2.076,1.866,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,3.112520373329266,600.0,80.0,1280.0
https://www.daft.ie/for-rent/apartment-botanic-hall-glasnevin-dublin-11/6217634,"Botanic Hall, Glasnevin, Dublin 11",2.0,2.0,Apartment,B2,2400.0,53.3770488,-6.2772891,4.154,6.921,2.467,1.759,1.819,3.412,3.301,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,3.232841595500758,1200.0,80.0,2480.0
https://www.daft.ie/for-rent/studio-apartment-flat-15-34-elgin-road-ballsbridge-ballsbridge-dublin-4/6196180,"Flat 15, 34 Elgin Road, Ballsbridge, Ballsbridge, Dublin 4",1.0,1.0,Studio,BER Exempt,1900.0,50.858084,-0.0850481,500.907,490.367,497.368,497.977,503.216,503.294,503.081,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,504.3589349552528,1900.0,80.0,1980.0
https://www.daft.ie/for-rent/house-collinswood-collins-avenue-dublin-9-collinswood-dublin-9/6219013,"Collinswood,Collins Avenue,Dublin 9, Collinswood, Dublin 9",2.0,2.0,House,B2,2400.0,-34.8872868,138.6122364,16589.072,16587.492,16592.661,16594.078,16595.207,16594.279,16595.249,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Tesco Merrion,O'Connell St Stop,Connolly Station,Abbey Street Luas,16595.18394432282,1200.0,80.0,2480.0
https://www.daft.ie/for-rent/house-45-grace-park-road-drumcondra-drumcondra-dublin-3/6214184,"45 Grace Park Road, Drumcondra, Dublin 3",3.0,1.0,House,C1,2196.0,53.3689876,-6.2489434,3.29,5.104,2.287,1.765,1.769,1.861,2.341,Merrion Square Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,2.262752928378159,732.0,140.0,2336.0
